Date,max_t,min_t,rain
2021-01-16,33.3,19.4,0.0
2021-01-17,36.2,17.6,0.0
2021-01-18,35.4,18.3,0.0
2021-01-19,36.3,22.6,0.0
2021-01-20,30.4,20.5,0.0
2021-01-21,28.1,18.9,0.0
2021-01-22,35.2,18.1,0.0
2021-01-23,30.9,18.9,4.1
2021-01-24,30.7,18.4,0.0
2021-01-25,32.3,20.5,0.0
2021-01-26,28.7,18.9,0.0
2021-01-27,26.4,15.2,0.0
2021-01-28,40.3,22.2,0.0
2021-01-29,25.8,21.2,0.0
2021-01-30,26.9,18.9,0.0
2021-01-31,27.0,20.1,0.0
2021-02-01,30.0,22.1,0.0
2021-02-02,28.9,18.5,0.0
2021-02-03,31.2,19.1,0.0
2021-02-04,29.5,19.1,0.0
2021-02-05,26.8,19.4,24.4
2021-02-06,31.1,16.0,0.0
2021-02-07,29.0,19.9,4.1
2021-02-08,32.8,17.6,0.0
2021-02-09,30.6,22.4,0.0
2021-02-10,26.9,16.8,0.0
2021-02-11,33.9,17.5,0.0
2021-02-12,32.8,16.0,0.5
2021-02-13,30.2,16.1,0.0
2021-02-14,31.7,18.2,0.0
2021-02-15,29.3,17.8,9.1
2021-02-16,36.3,19.5,0.0
2021-02-17,29.5,16.9,0.0
2021-02-18,30.9,22.0,0.0
2021-02-19,31.6,18.8,0.0
2021-02-20,29.5,16.7,0.0
2021-02-21,27.3,18.8,0.0
2021-02-22,29.0,17.8,0.0
2021-02-23,25.7,17.4,0.0
2021-02-24,36.4,19.5,0.0
2021-02-25,32.7,18.7,0.0
2021-02-26,28.4,23.0,0.0
2021-02-27,36.1,16.6,0.0
2021-02-28,32.5,21.3,0.0
2021-03-01,33.6,18.9,2.3
2021-03-02,38.6,19.6,2.1
2021-03-03,29.8,16.3,0.0
2021-03-04,27.9,16.5,0.0
2021-03-05,30.6,23.8,8.6
2021-03-06,33.7,15.7,0.0
2021-03-07,27.3,18.1,0.0
2021-03-08,25.4,17.1,0.0
2021-03-09,28.6,20.0,0.0
2021-03-10,30.7,18.6,0.0
2021-03-11,27.7,19.5,0.0
2021-03-12,26.1,17.4,0.0
2021-03-13,26.1,16.6,0.0
2021-03-14,30.6,15.4,0.0
2021-03-15,34.1,15.8,0.0
2021-03-16,24.0,16.0,0.0
2021-03-17,25.1,16.5,0.0
2021-03-18,29.4,15.5,0.0
2021-03-19,27.7,17.3,0.0
2021-03-20,26.4,19.4,0.0
2021-03-21,26.7,17.7,4.4
2021-03-22,21.5,12.8,0.0
2021-03-23,29.2,15.8,0.0
2021-03-24,25.7,17.7,0.0
2021-03-25,23.2,17.8,0.0
2021-03-26,31.8,13.7,0.0
2021-03-27,23.1,16.9,0.0
2021-03-28,25.5,15.9,0.0
2021-03-29,30.8,19.7,0.0
2021-03-30,30.8,18.8,0.0
2021-03-31,25.3,14.2,0.0
2021-04-01,25.7,14.3,0.0
2021-04-02,26.1,15.2,0.0
2021-04-03,21.4,15.0,0.0
2021-04-04,25.4,18.4,0.0
2021-04-05,25.1,19.9,0.0
2021-04-06,30.1,11.5,0.0
2021-04-07,28.3,19.9,0.0
2021-04-08,32.7,16.7,0.0
2021-04-09,29.5,19.8,13.4
2021-04-10,31.7,13.2,0.0
2021-04-11,27.2,15.1,0.0
2021-04-12,25.8,16.0,0.0
2021-04-13,29.6,12.1,0.0
2021-04-14,17.7,15.1,3.3
2021-04-15,24.2,13.3,0.0
2021-04-16,27.1,16.0,0.0
2021-04-17,22.8,15.1,0.1
2021-04-18,31.1,14.4,0.0
2021-04-19,27.5,14.7,0.0
2021-04-20,23.9,12.4,0.0
2021-04-21,23.5,11.7,12.9
2021-04-22,22.3,14.2,0.0
2021-04-23,23.3,11.6,0.0
2021-04-24,27.4,10.9,0.0
2021-04-25,22.4,18.9,0.4
2021-04-26,23.2,12.7,0.0
2021-04-27,28.3,17.5,1.6
2021-04-28,22.5,12.2,0.3
2021-04-29,22.0,12.0,9.9
2021-04-30,22.4,14.9,0.0
2021-05-01,24.9,11.4,0.0
2021-05-02,25.3,17.4,0.0
2021-05-03,31.1,10.3,0.1
2021-05-04,18.6,13.8,0.0
2021-05-05,23.6,11.4,0.0
2021-05-06,19.1,14.4,0.0
2021-05-07,14.9,11.3,0.3
2021-05-08,19.1,15.7,0.0
2021-05-09,23.1,14.7,0.0
2021-05-10,25.0,16.5,4.5
2021-05-11,20.4,10.8,5.1
2021-05-12,23.6,11.8,0.0
2021-05-13,23.2,11.6,0.0
2021-05-14,23.5,12.7,3.6
2021-05-15,19.2,16.0,0.0
2021-05-16,22.2,12.9,3.5
2021-05-17,22.3,13.8,0.3
2021-05-18,23.5,15.2,0.0
2021-05-19,23.4,12.9,0.0
2021-05-20,22.4,11.8,0.0
2021-05-21,23.0,13.6,0.0
2021-05-22,25.7,9.9,0.0
2021-05-23,19.5,14.2,1.6
2021-05-24,21.0,12.4,0.0
2021-05-25,17.8,11.2,0.0
2021-05-26,23.1,8.7,0.5
2021-05-27,14.1,14.7,0.0
2021-05-28,26.1,9.1,0.0
2021-05-29,19.3,12.7,4.9
2021-05-30,24.6,13.9,0.0
2021-05-31,22.2,13.6,0.0
2021-06-01,22.9,12.1,0.0
2021-06-02,20.5,11.1,0.0
2021-06-03,21.9,15.5,0.0
2021-06-04,16.0,12.0,0.0
2021-06-05,24.2,10.9,5.9
2021-06-06,23.8,11.2,0.0
2021-06-07,23.2,13.0,0.0
2021-06-08,23.9,13.0,0.0
2021-06-09,18.8,9.8,0.0
2021-06-10,22.4,8.8,3.2
2021-06-11,23.1,12.1,0.0
2021-06-12,21.6,12.2,0.0
2021-06-13,20.8,13.5,0.0
2021-06-14,23.1,11.6,0.0
2021-06-15,18.4,11.7,3.7
2021-06-16,19.6,10.4,0.0
2021-06-17,21.9,10.6,0.0
2021-06-18,18.8,11.3,0.0
2021-06-19,23.2,15.1,0.0
2021-06-20,19.2,11.6,0.0
2021-06-21,22.8,14.4,0.0
2021-06-22,17.3,5.7,8.0
2021-06-23,20.0,10.3,0.0
2021-06-24,22.3,15.9,0.0
2021-06-25,17.2,12.6,0.0
2021-06-26,17.4,12.9,0.0
2021-06-27,24.0,12.0,5.3
2021-06-28,23.2,11.5,0.0
2021-06-29,18.1,11.3,0.0
2021-06-30,20.0,10.3,0.0
2021-07-01,24.5,9.7,2.4
2021-07-02,22.5,12.8,3.3
2021-07-03,22.3,9.9,3.1
2021-07-04,19.3,8.5,11.4
2021-07-05,22.0,9.7,0.0
2021-07-06,20.6,8.0,0.0
2021-07-07,26.4,7.4,0.0
2021-07-08,16.3,8.7,0.0
2021-07-09,18.7,12.6,0.0
2021-07-10,21.7,7.4,0.0
2021-07-11,14.2,12.5,0.0
2021-07-12,15.7,10.0,0.0
2021-07-13,18.8,8.1,0.0
2021-07-14,24.8,10.5,2.2
2021-07-15,18.9,4.8,5.3
2021-07-16,17.4,13.8,0.0
2021-07-17,21.0,12.2,0.0
2021-07-18,18.6,12.0,0.0
2021-07-19,26.6,9.6,0.0
2021-07-20,21.3,12.5,0.0
2021-07-21,19.5,9.9,0.0
2021-07-22,19.0,11.4,0.0
2021-07-23,16.5,12.1,0.0
2021-07-24,19.1,11.3,0.0
2021-07-25,19.8,13.3,1.3
2021-07-26,18.8,8.3,0.0
2021-07-27,15.4,9.5,0.0
2021-07-28,22.6,10.5,0.0
2021-07-29,20.9,5.1,2.2
2021-07-30,15.0,11.7,0.0
2021-07-31,23.6,12.6,0.0
2021-08-01,23.9,12.7,0.0
2021-08-02,23.1,10.7,0.0
2021-08-03,21.9,10.7,0.0
2021-08-04,22.0,10.3,0.0
2021-08-05,23.2,10.8,0.0
2021-08-06,26.6,10.2,13.7
2021-08-07,20.0,9.8,4.7
2021-08-08,20.4,12.1,0.0
2021-08-09,19.9,9.3,0.0
2021-08-10,15.3,10.7,2.1
2021-08-11,22.4,6.6,0.0
2021-08-12,24.1,11.4,0.0
2021-08-13,21.3,9.3,0.0
2021-08-14,19.4,13.2,0.0
2021-08-15,25.5,10.2,0.0
2021-08-16,25.7,15.3,13.3
2021-08-17,28.2,9.5,0.0
2021-08-18,18.5,10.1,0.0
2021-08-19,19.2,14.8,0.0
2021-08-20,18.1,14.9,0.0
2021-08-21,24.0,13.9,2.6
2021-08-22,21.9,10.3,0.0
2021-08-23,20.9,14.3,0.0
2021-08-24,17.4,7.9,0.0
2021-08-25,27.5,11.8,0.0
2021-08-26,21.1,9.4,3.0
2021-08-27,15.9,14.5,1.0
2021-08-28,26.3,10.6,1.0
2021-08-29,23.7,10.2,0.8
2021-08-30,25.6,11.0,0.0
2021-08-31,19.9,14.3,0.0
2021-09-01,21.5,13.8,1.6
2021-09-02,15.8,14.2,0.0
2021-09-03,18.5,12.4,0.0
2021-09-04,23.3,9.1,0.0
2021-09-05,21.4,12.3,0.0
2021-09-06,24.6,16.1,0.4
2021-09-07,32.2,13.9,11.7
2021-09-08,30.7,18.8,5.6
2021-09-09,25.9,18.4,4.4
2021-09-10,30.3,20.2,0.0
2021-09-11,31.8,19.3,0.0
2021-09-12,28.5,19.0,0.0
2021-09-13,31.1,17.3,0.0
2021-09-14,23.4,13.3,0.0
2021-09-15,19.4,9.5,1.0
2021-09-16,21.8,13.4,2.3
2021-09-17,17.0,8.7,0.0
2021-09-18,21.9,11.7,0.0
2021-09-19,28.6,12.3,0.0
2021-09-20,25.1,12.6,0.0
2021-09-21,19.5,14.7,0.0
2021-09-22,26.9,15.5,0.0
2021-09-23,26.0,13.6,0.0
2021-09-24,19.6,13.6,0.0
2021-09-25,21.6,14.4,0.0
2021-09-26,24.5,15.1,0.0
2021-09-27,23.0,15.9,0.0
2021-09-28,21.8,12.0,0.0
2021-09-29,27.8,15.1,0.0
2021-09-30,29.3,16.4,0.0
2021-10-01,20.7,14.7,0.0
2021-10-02,25.7,12.6,0.0
2021-10-03,22.6,15.7,0.0
2021-10-04,28.4,16.0,0.0
2021-10-05,17.4,11.4,0.0
2021-10-06,26.8,14.1,0.0
2021-10-07,28.3,16.2,0.0
2021-10-08,22.2,17.5,1.2
2021-10-09,17.2,15.2,0.0
2021-10-10,26.7,12.4,0.0
2021-10-11,27.6,13.4,0.0
2021-10-12,27.1,13.1,0.0
2021-10-13,21.3,10.7,4.4
2021-10-14,28.1,14.7,0.0
2021-10-15,18.4,17.3,0.0
2021-10-16,26.5,17.4,0.0
2021-10-17,29.2,18.2,0.0
2021-10-18,22.4,13.2,0.0
2021-10-19,18.4,13.5,0.0
2021-10-20,27.2,15.3,0.0
2021-10-21,26.9,14.9,0.0
2021-10-22,28.3,14.7,0.3
2021-10-23,25.5,15.8,0.0
2021-10-24,26.6,16.1,0.0
2021-10-25,25.8,15.8,0.0
2021-10-26,26.2,16.4,0.0
2021-10-27,31.0,16.2,0.0
2021-10-28,26.0,13.8,0.0
2021-10-29,25.6,15.0,0.0
2021-10-30,21.8,15.8,0.0
2021-10-31,22.7,16.8,0.0
2021-11-01,24.1,17.2,0.0
2021-11-02,27.8,16.9,0.0
2021-11-03,21.7,15.0,0.0
2021-11-04,22.1,18.7,0.0
2021-11-05,25.5,14.9,0.0
2021-11-06,24.2,15.7,0.0
2021-11-07,22.4,18.7,0.5
2021-11-08,28.7,18.4,0.0
2021-11-09,30.1,18.4,0.0
2021-11-10,24.0,12.4,0.0
2021-11-11,25.4,11.6,0.4
2021-11-12,24.3,18.2,0.0
2021-11-13,29.2,15.4,0.0
2021-11-14,22.5,15.4,0.0
2021-11-15,18.9,15.5,0.2
2021-11-16,28.0,21.1,0.0
2021-11-17,29.6,16.7,0.0
2021-11-18,25.9,20.8,0.0
2021-11-19,33.2,19.3,0.0
2021-11-20,25.6,18.5,0.0
2021-11-21,26.8,16.2,0.0
2021-11-22,28.4,18.7,0.0
2021-11-23,26.5,16.2,0.0
2021-11-24,25.3,17.5,0.0
2021-11-25,26.1,20.5,0.0
2021-11-26,27.5,15.0,0.0
2021-11-27,28.1,15.4,0.0
2021-11-28,26.5,17.2,1.1
2021-11-29,33.5,16.6,0.0
2021-11-30,30.8,17.5,0.0
2021-12-01,31.7,17.1,0.0
2021-12-02,25.1,19.2,0.0
2021-12-03,24.6,18.1,0.0
2021-12-04,31.4,14.8,0.0
2021-12-05,23.9,16.5,0.0
2021-12-06,26.6,16.5,0.0
2021-12-07,26.5,16.5,0.0
2021-12-08,27.3,20.3,0.0
2021-12-09,29.9,18.0,0.0
2021-12-10,28.2,18.3,0.0
2021-12-11,38.2,19.3,20.0
2021-12-12,36.4,22.7,0.0
2021-12-13,33.9,20.6,3.1
2021-12-14,39.2,20.5,0.0
2021-12-15,34.5,20.2,0.0
2021-12-16,22.3,18.4,0.0
2021-12-17,31.4,17.2,0.0
2021-12-18,27.8,15.5,0.0
2021-12-19,27.9,19.9,0.3
2021-12-20,30.6,19.6,0.0
2021-12-21,25.3,19.0,0.0
2021-12-22,32.3,18.1,2.5
2021-12-23,27.5,17.8,0.0
2021-12-24,32.6,16.9,0.0
2021-12-25,29.6,19.1,11.6
2021-12-26,31.8,19.2,1.8
2021-12-27,34.2,20.9,11.7
2021-12-28,38.8,25.1,0.0
2021-12-29,38.1,19.5,0.0
2021-12-30,37.3,21.8,0.0
2021-12-31,30.4,24.5,0.0
2022-01-01,27.1,17.0,0.0
2022-01-02,26.7,19.2,0.0
2022-01-03,32.5,19.0,0.0
2022-01-04,27.0,17.4,0.0
2022-01-05,25.4,20.7,1.8
2022-01-06,29.6,19.2,0.0
2022-01-07,31.5,18.0,0.0
2022-01-08,32.2,22.1,0.0
2022-01-09,30.5,21.9,0.0
2022-01-10,27.2,16.5,0.0
2022-01-11,28.2,19.2,0.0
2022-01-12,35.5,15.5,0.0
2022-01-13,29.3,22.3,0.0
2022-01-14,32.2,18.5,0.0
2022-01-15,31.6,20.6,0.0
2022-01-16,32.9,15.2,0.0
2022-01-17,31.1,25.2,0.3
2022-01-18,25.0,18.3,0.0
2022-01-19,29.4,19.8,0.0
2022-01-20,30.8,20.1,0.0
2022-01-21,29.9,21.6,0.0
2022-01-22,26.8,16.4,0.0
2022-01-23,27.5,22.0,0.0
2022-01-24,32.5,17.4,0.0
2022-01-25,28.6,14.1,0.3
2022-01-26,34.6,18.2,3.8
2022-01-27,34.4,16.7,0.0
2022-01-28,28.4,17.1,0.0
2022-01-29,29.8,21.5,0.0
2022-01-30,31.4,19.8,0.0
2022-01-31,29.2,18.3,0.0
2022-02-01,27.7,20.2,0.0
2022-02-02,27.8,14.6,0.0
2022-02-03,28.1,18.0,0.0
2022-02-04,31.7,17.8,7.4
2022-02-05,36.8,19.2,0.0
2022-02-06,31.4,19.6,0.0
2022-02-07,26.1,16.1,0.0
2022-02-08,29.3,20.7,0.0
2022-02-09,28.5,20.2,0.0
2022-02-10,32.1,19.0,0.0
2022-02-11,25.0,20.3,0.0
2022-02-12,26.9,20.5,0.0
2022-02-13,24.5,17.7,0.0
2022-02-14,32.8,19.8,5.6
2022-02-15,26.0,22.1,0.0
2022-02-16,23.8,18.0,0.0
2022-02-17,27.1,17.3,0.0
2022-02-18,27.9,18.7,0.0
2022-02-19,34.2,16.4,0.0
2022-02-20,29.7,18.9,0.0
2022-02-21,30.0,19.1,0.0
2022-02-22,25.4,19.1,0.0
2022-02-23,29.8,16.3,0.0
2022-02-24,30.2,19.2,0.0
2022-02-25,29.9,20.4,0.0
2022-02-26,26.3,16.1,0.0
2022-02-27,29.3,19.3,0.0
2022-02-28,30.0,18.4,0.0
2022-03-01,25.2,18.8,7.5
2022-03-02,32.3,13.9,0.0
2022-03-03,32.2,16.5,0.0
2022-03-04,29.0,15.2,7.1
2022-03-05,29.0,19.5,0.0
2022-03-06,31.3,20.1,0.0
2022-03-07,30.3,17.5,0.0
2022-03-08,29.6,16.4,0.0
2022-03-09,23.9,16.8,0.0
2022-03-10,23.5,17.2,0.0
2022-03-11,24.8,18.8,0.9
2022-03-12,25.4,15.4,0.0
2022-03-13,30.9,18.3,0.0
2022-03-14,31.2,16.1,0.0
2022-03-15,27.5,17.0,0.0
2022-03-16,25.9,15.6,0.0
2022-03-17,28.1,17.1,0.0
2022-03-18,27.4,15.0,0.0
2022-03-19,27.3,18.7,10.1
2022-03-20,31.0,20.6,0.0
2022-03-21,33.3,18.4,0.0
2022-03-22,32.0,20.4,0.0
2022-03-23,31.4,16.1,0.0
2022-03-24,23.7,15.7,0.0
2022-03-25,27.9,17.7,0.0
2022-03-26,24.0,17.8,0.0
2022-03-27,28.3,19.0,0.0
2022-03-28,28.3,14.1,3.5
2022-03-29,22.9,16.2,12.2
2022-03-30,24.0,16.8,0.0
2022-03-31,25.5,15.7,0.0
2022-04-01,21.8,14.1,11.0
2022-04-02,23.5,11.5,0.0
2022-04-03,24.0,15.2,0.0
2022-04-04,29.1,14.4,2.8
2022-04-05,29.0,12.7,0.0
2022-04-06,22.4,17.9,0.0
2022-04-07,29.2,17.4,12.1
2022-04-08,31.6,21.1,0.2
2022-04-09,23.6,16.2,0.0
2022-04-10,28.1,15.7,0.0
2022-04-11,19.7,15.5,7.8
2022-04-12,29.3,17.1,0.0
2022-04-13,22.9,15.2,0.0
2022-04-14,22.4,17.3,0.6
2022-04-15,27.9,14.0,0.0
2022-04-16,23.7,16.6,0.0
2022-04-17,26.8,14.1,0.0
2022-04-18,22.7,17.0,1.0
2022-04-19,22.3,13.9,0.0
2022-04-20,24.9,13.6,0.0
2022-04-21,28.1,15.3,0.0
2022-04-22,25.2,18.2,5.1
2022-04-23,32.5,12.4,0.0
2022-04-24,23.7,12.0,0.0
2022-04-25,25.9,13.2,0.0
2022-04-26,26.5,14.9,0.0
2022-04-27,23.6,14.6,0.0
2022-04-28,20.2,13.1,4.7
2022-04-29,24.5,14.9,0.0
2022-04-30,25.3,10.3,0.0
2022-05-01,20.4,18.3,1.3
2022-05-02,20.2,14.5,4.1
2022-05-03,26.0,14.4,0.0
2022-05-04,18.7,15.7,0.3
2022-05-05,26.1,9.8,0.0
2022-05-06,24.0,11.6,0.0
2022-05-07,20.5,12.0,0.0
2022-05-08,21.5,13.9,0.0
2022-05-09,21.2,11.7,0.0
2022-05-10,23.4,12.0,0.0
2022-05-11,20.6,15.5,5.6
2022-05-12,18.9,13.1,0.0
2022-05-13,16.6,13.8,0.0
2022-05-14,20.7,10.2,1.5
2022-05-15,18.1,9.8,0.0
2022-05-16,22.2,14.7,0.0
2022-05-17,21.1,12.9,0.0
2022-05-18,19.2,11.8,12.4
2022-05-19,20.2,13.8,0.0
2022-05-20,29.2,14.2,0.0
2022-05-21,22.1,11.6,3.4
2022-05-22,27.2,12.4,0.0
2022-05-23,20.9,8.9,0.0
2022-05-24,16.8,14.7,0.0
2022-05-25,28.5,15.6,0.0
2022-05-26,24.3,13.1,0.0
2022-05-27,21.5,10.7,0.0
2022-05-28,20.0,11.5,0.0
2022-05-29,18.1,15.6,0.0
2022-05-30,22.6,14.2,0.0
2022-05-31,22.6,13.9,4.1
2022-06-01,19.8,14.0,0.0
2022-06-02,18.2,13.4,0.0
2022-06-03,19.8,8.6,0.0
2022-06-04,20.3,9.7,0.0
2022-06-05,25.1,12.0,0.0
2022-06-06,25.0,12.3,0.0
2022-06-07,22.9,10.6,0.0
2022-06-08,18.2,10.8,0.0
2022-06-09,21.3,11.6,0.0
2022-06-10,25.4,12.8,0.0
2022-06-11,21.0,10.8,10.5
2022-06-12,17.1,8.8,0.0
2022-06-13,22.8,11.6,0.0
2022-06-14,17.3,9.5,0.0
2022-06-15,23.8,8.5,0.0
2022-06-16,22.9,14.7,6.1
2022-06-17,22.9,11.2,0.0
2022-06-18,17.3,13.7,11.0
2022-06-19,22.7,14.2,0.0
2022-06-20,20.6,11.7,0.0
2022-06-21,27.6,11.8,0.0
2022-06-22,26.2,12.9,0.0
2022-06-23,22.4,11.0,0.0
2022-06-24,18.4,15.6,0.0
2022-06-25,16.5,10.0,0.0
2022-06-26,23.1,16.8,0.0
2022-06-27,18.1,11.5,0.0
2022-06-28,23.4,11.1,0.0
2022-06-29,17.3,9.0,0.0
2022-06-30,20.8,10.0,0.0
2022-07-01,27.6,9.9,0.0
2022-07-02,25.8,11.1,0.0
2022-07-03,22.0,10.2,0.0
2022-07-04,20.2,12.0,0.0
2022-07-05,19.2,9.8,0.0
2022-07-06,17.4,9.8,4.7
2022-07-07,21.2,8.8,0.0
2022-07-08,19.0,12.8,0.0
2022-07-09,17.2,10.9,5.4
2022-07-10,14.0,9.4,10.6
2022-07-11,16.6,8.7,6.2
2022-07-12,18.6,10.2,0.0
2022-07-13,18.2,12.0,0.0
2022-07-14,21.2,13.0,0.0
2022-07-15,21.2,11.9,0.0
2022-07-16,20.8,10.9,0.0
2022-07-17,22.7,10.3,0.0
2022-07-18,17.2,12.9,9.9
2022-07-19,18.8,9.5,0.0
2022-07-20,21.1,11.8,4.8
2022-07-21,19.1,13.8,0.0
2022-07-22,15.5,11.9,0.0
2022-07-23,22.5,7.9,0.0
2022-07-24,23.3,11.4,0.0
2022-07-25,19.9,12.5,0.0
2022-07-26,16.8,13.8,7.7
2022-07-27,22.4,10.0,0.0
2022-07-28,22.4,10.0,0.0
2022-07-29,19.1,9.6,0.0
2022-07-30,22.4,9.8,10.1
2022-07-31,20.6,7.3,0.0
2022-08-01,18.5,12.1,0.2
2022-08-02,21.7,7.1,0.0
2022-08-03,16.3,9.9,0.0
2022-08-04,19.5,10.3,0.0
2022-08-05,24.1,5.2,2.9
2022-08-06,20.7,10.7,0.0
2022-08-07,21.0,7.2,4.0
2022-08-08,17.8,9.2,0.0
2022-08-09,18.8,12.8,0.0
2022-08-10,23.9,10.0,0.0
2022-08-11,13.1,9.5,0.0
2022-08-12,17.5,12.3,0.0
2022-08-13,16.6,11.9,17.4
2022-08-14,22.7,12.0,4.7
2022-08-15,19.6,11.5,0.0
2022-08-16,18.9,10.7,0.0
2022-08-17,20.8,10.1,0.0
2022-08-18,25.3,13.1,0.0
2022-08-19,18.4,10.4,4.1
2022-08-20,17.9,14.1,0.0
2022-08-21,26.6,10.3,0.0
2022-08-22,21.2,11.6,6.3
2022-08-23,15.7,11.7,0.0
2022-08-24,18.8,11.5,3.4
2022-08-25,24.8,11.9,0.0
2022-08-26,16.4,12.2,0.0
2022-08-27,18.5,13.4,0.0
2022-08-28,22.2,12.4,0.0
2022-08-29,23.8,15.5,0.0
2022-08-30,22.2,10.3,0.0
2022-08-31,24.3,10.4,0.0
2022-09-01,18.3,11.7,1.0
2022-09-02,23.5,13.0,0.0
2022-09-03,25.8,14.5,0.0
2022-09-04,24.4,12.2,0.0
2022-09-05,21.7,12.9,0.0
2022-09-06,23.0,12.8,0.0
2022-09-07,17.6,10.5,0.0
2022-09-08,17.7,12.2,0.0
2022-09-09,19.7,11.5,0.0
2022-09-10,20.4,10.3,0.0
2022-09-11,18.5,11.5,0.0
2022-09-12,25.0,16.3,0.0
2022-09-13,18.2,14.9,0.0
2022-09-14,18.7,14.6,0.0
2022-09-15,18.5,14.7,0.0
2022-09-16,23.9,15.8,0.0
2022-09-17,23.5,10.3,0.0
2022-09-18,23.0,14.9,0.0
2022-09-19,25.1,15.1,0.0
2022-09-20,25.6,16.1,0.0
2022-09-21,22.4,9.7,0.0
2022-09-22,24.9,13.1,2.6
2022-09-23,26.1,15.9,0.0
2022-09-24,25.0,11.2,0.0
2022-09-25,20.9,13.3,0.0
2022-09-26,24.2,13.9,2.3
2022-09-27,21.0,12.7,0.0
2022-09-28,23.6,9.5,0.0
2022-09-29,26.8,17.7,0.0
2022-09-30,23.7,20.1,0.0
2022-10-01,34.4,17.7,13.6
2022-10-02,27.7,20.4,0.0
2022-10-03,31.3,18.2,0.0
2022-10-04,32.6,13.6,0.0
2022-10-05,19.2,15.7,0.0
2022-10-06,23.2,13.6,0.0
2022-10-07,21.9,13.8,0.0
2022-10-08,21.2,15.7,0.0
2022-10-09,27.3,16.3,0.0
2022-10-10,22.6,16.0,0.0
2022-10-11,31.4,13.1,0.0
2022-10-12,23.6,14.2,0.0
2022-10-13,23.6,17.4,0.0
2022-10-14,14.6,13.0,8.3
2022-10-15,20.3,12.7,0.0
2022-10-16,26.1,13.6,0.0
2022-10-17,29.8,15.3,0.0
2022-10-18,27.2,14.7,6.2
2022-10-19,28.9,16.5,0.0
2022-10-20,24.7,17.1,0.0
2022-10-21,19.4,14.8,0.0
2022-10-22,21.9,14.9,0.0
2022-10-23,31.9,14.7,0.0
2022-10-24,27.0,13.0,0.0
2022-10-25,27.6,13.8,0.0
2022-10-26,22.5,13.7,0.0
2022-10-27,30.3,15.2,0.0
2022-10-28,25.6,15.9,0.0
2022-10-29,26.4,15.7,0.0
2022-10-30,25.5,15.7,3.5
2022-10-31,24.5,11.6,0.0
2022-11-01,26.8,15.3,0.0
2022-11-02,26.7,15.2,0.7
2022-11-03,24.3,14.0,0.0
2022-11-04,29.4,16.8,0.0
2022-11-05,20.2,19.1,0.0
2022-11-06,30.3,11.9,0.0
2022-11-07,27.0,17.9,0.0
2022-11-08,20.3,14.6,0.0
2022-11-09,21.8,17.0,0.0
2022-11-10,27.0,15.7,0.0
2022-11-11,33.1,19.2,0.0
2022-11-12,32.4,20.0,0.0
2022-11-13,25.7,15.6,0.0
2022-11-14,37.4,15.5,0.0
2022-11-15,33.7,18.1,0.0
2022-11-16,30.7,14.9,0.0
2022-11-17,28.9,17.2,0.0
2022-11-18,32.7,13.1,8.3
2022-11-19,35.5,16.9,0.0
2022-11-20,34.9,20.7,0.0
2022-11-21,34.0,19.4,2.9
2022-11-22,30.2,16.6,0.0
2022-11-23,26.5,17.8,0.0
2022-11-24,26.7,14.1,3.6
2022-11-25,26.1,20.8,0.0
2022-11-26,28.1,16.8,0.0
2022-11-27,29.2,17.7,0.0
2022-11-28,26.1,14.2,0.0
2022-11-29,33.2,17.4,1.9
2022-11-30,33.9,18.8,0.0
2022-12-01,29.2,16.4,0.0
2022-12-02,25.8,23.3,0.0
2022-12-03,24.2,18.1,0.0
2022-12-04,31.8,16.7,0.0
2022-12-05,30.8,15.8,0.0
2022-12-06,23.9,14.4,0.2
2022-12-07,20.1,17.2,0.0
2022-12-08,26.0,18.5,0.0
2022-12-09,25.7,17.7,0.0
2022-12-10,27.5,13.4,0.0
2022-12-11,28.8,19.4,0.0
2022-12-12,26.6,17.0,1.0
2022-12-13,25.0,20.2,5.7
2022-12-14,30.2,15.5,0.0
2022-12-15,30.1,19.8,0.0
2022-12-16,34.3,17.5,6.6
2022-12-17,29.4,18.1,13.6
2022-12-18,30.3,17.2,0.0
2022-12-19,28.8,19.5,1.5
2022-12-20,34.8,18.8,0.0
2022-12-21,26.5,18.4,0.0
2022-12-22,25.7,21.0,0.0
2022-12-23,29.1,15.3,0.0
2022-12-24,28.8,19.8,0.0
2022-12-25,30.3,22.8,0.0
2022-12-26,28.6,19.4,4.8
2022-12-27,31.9,17.8,0.0
2022-12-28,34.3,18.6,0.0
2022-12-29,35.6,22.2,0.0
2022-12-30,32.2,22.5,2.6
2022-12-31,31.3,20.8,0.0
2023-01-01,32.6,21.9,0.0
2023-01-02,33.3,22.1,6.3
2023-01-03,38.1,22.3,0.0
2023-01-04,29.9,16.9,0.0
2023-01-05,33.5,15.5,0.0
2023-01-06,29.9,19.4,0.0
2023-01-07,29.2,20.2,0.0
2023-01-08,25.1,19.5,1.3
2023-01-09,29.8,19.1,0.0
2023-01-10,29.4,23.7,3.7
2023-01-11,30.0,17.3,0.0
2023-01-12,29.0,17.0,10.6
2023-01-13,30.5,20.4,0.0
2023-01-14,28.8,19.8,14.1
2023-01-15,27.4,21.2,3.8
2023-01-16,29.1,17.7,0.0
2023-01-17,30.3,17.0,0.0
2023-01-18,29.0,20.4,0.0
2023-01-19,32.6,19.3,0.0
2023-01-20,33.0,18.8,0.2
2023-01-21,32.2,17.3,0.0
