Date,max_t,min_t,rain
2021-01-16,30.0,22.0,0.0
2021-01-17,36.2,19.7,0.0
2021-01-18,33.9,20.1,0.0
2021-01-19,34.7,24.7,0.0
2021-01-20,35.0,23.7,0.0
2021-01-21,25.2,22.4,5.1
2021-01-22,30.3,20.1,3.8
2021-01-23,33.9,16.5,0.0
2021-01-24,33.4,20.9,0.0
2021-01-25,32.0,17.7,0.0
2021-01-26,32.3,23.0,0.0
2021-01-27,36.4,22.2,0.0
2021-01-28,33.6,22.6,0.0
2021-01-29,36.2,22.1,0.0
2021-01-30,29.1,19.1,0.0
2021-01-31,31.2,19.7,0.0
2021-02-01,26.0,20.0,0.0
2021-02-02,32.3,19.8,0.0
2021-02-03,36.9,18.9,0.0
2021-02-04,28.3,23.4,0.0
2021-02-05,26.6,22.0,0.2
2021-02-06,27.9,21.6,0.0
2021-02-07,32.7,20.9,0.0
2021-02-08,31.9,22.0,0.0
2021-02-09,32.3,17.7,0.0
2021-02-10,32.2,19.3,0.0
2021-02-11,24.1,19.9,0.0
2021-02-12,32.9,18.0,0.0
2021-02-13,34.7,21.2,0.0
2021-02-14,30.1,20.7,0.0
2021-02-15,28.5,21.2,0.0
2021-02-16,28.1,20.2,0.0
2021-02-17,34.9,20.4,0.0
2021-02-18,21.6,19.7,0.0
2021-02-19,27.8,16.1,0.0
2021-02-20,33.6,19.3,0.0
2021-02-21,35.0,20.5,0.0
2021-02-22,26.0,16.6,0.0
2021-02-23,28.3,20.2,1.6
2021-02-24,26.8,19.3,0.0
2021-02-25,24.6,15.7,0.0
2021-02-26,26.6,18.1,1.7
2021-02-27,31.5,18.0,0.0
2021-02-28,26.8,15.1,0.0
2021-03-01,28.8,20.8,0.0
2021-03-02,29.4,15.3,0.0
2021-03-03,33.6,18.1,0.0
2021-03-04,24.8,18.0,0.0
2021-03-05,31.7,17.8,2.2
2021-03-06,27.8,16.8,10.0
2021-03-07,24.6,19.3,10.4
2021-03-08,29.5,16.4,0.0
2021-03-09,30.6,18.8,0.0
2021-03-10,29.5,19.9,0.0
2021-03-11,32.2,17.3,0.0
2021-03-12,27.3,15.9,0.0
2021-03-13,28.2,20.9,1.3
2021-03-14,28.9,15.8,0.0
2021-03-15,30.0,15.8,0.0
2021-03-16,27.6,20.1,0.0
2021-03-17,28.4,20.9,0.0
2021-03-18,27.1,16.2,0.0
2021-03-19,26.5,17.5,1.3
2021-03-20,27.3,15.2,0.2
2021-03-21,32.1,16.5,0.0
2021-03-22,27.7,20.5,0.0
2021-03-23,28.7,16.0,11.2
2021-03-24,27.7,19.4,0.0
2021-03-25,23.7,15.1,0.1
2021-03-26,25.9,16.0,11.3
2021-03-27,29.1,16.6,0.0
2021-03-28,25.3,16.6,0.0
2021-03-29,29.9,17.1,0.0
2021-03-30,27.9,14.6,0.0
2021-03-31,22.9,15.0,0.0
2021-04-01,21.1,17.8,0.0
2021-04-02,23.4,13.4,5.1
2021-04-03,28.8,15.4,0.0
2021-04-04,25.3,14.3,0.0
2021-04-05,24.2,15.7,0.0
2021-04-06,22.0,14.7,0.7
2021-04-07,26.1,12.4,0.0
2021-04-08,29.8,13.2,0.0
2021-04-09,26.7,18.3,0.0
2021-04-10,25.3,9.5,0.0
2021-04-11,29.9,12.4,0.0
2021-04-12,23.8,16.2,0.0
2021-04-13,31.4,13.3,0.0
2021-04-14,26.7,14.0,0.0
2021-04-15,29.5,12.5,0.0
2021-04-16,24.6,15.5,0.0
2021-04-17,24.2,14.0,0.0
2021-04-18,24.2,15.0,0.0
2021-04-19,25.6,15.6,0.0
2021-04-20,29.3,14.1,0.0
2021-04-21,30.8,13.9,2.7
2021-04-22,21.9,16.3,0.0
2021-04-23,24.1,16.0,0.0
2021-04-24,25.8,11.7,0.0
2021-04-25,21.4,11.1,0.0
2021-04-26,22.7,12.2,6.6
2021-04-27,22.1,14.0,0.0
2021-04-28,22.8,14.2,1.8
2021-04-29,21.4,12.2,0.0
2021-04-30,24.5,11.4,0.0
2021-05-01,23.5,10.0,0.0
2021-05-02,19.9,11.3,0.0
2021-05-03,21.1,14.4,0.0
2021-05-04,22.9,13.7,0.0
2021-05-05,20.5,14.7,0.0
2021-05-06,24.3,13.4,0.0
2021-05-07,22.2,10.2,0.0
2021-05-08,21.6,9.8,0.0
2021-05-09,22.0,7.5,1.3
2021-05-10,23.6,11.7,0.0
2021-05-11,24.9,12.9,0.0
2021-05-12,22.2,13.2,0.0
2021-05-13,23.6,10.0,0.0
2021-05-14,22.1,13.7,0.0
2021-05-15,17.7,10.0,0.0
2021-05-16,16.0,8.3,0.0
2021-05-17,18.5,10.9,0.0
2021-05-18,24.1,15.0,0.0
2021-05-19,22.0,12.1,0.0
2021-05-20,18.1,9.1,0.9
2021-05-21,18.7,7.9,0.0
2021-05-22,19.4,13.9,0.0
2021-05-23,16.9,12.6,0.0
2021-05-24,22.9,10.2,0.0
2021-05-25,17.7,9.9,8.7
2021-05-26,12.7,13.7,0.0
2021-05-27,20.9,8.6,0.0
2021-05-28,19.3,10.2,0.0
2021-05-29,18.2,9.4,0.0
2021-05-30,13.8,10.6,0.0
2021-05-31,17.0,9.0,0.0
2021-06-01,19.7,7.5,9.7
2021-06-02,21.5,8.6,0.0
2021-06-03,14.9,10.6,0.0
2021-06-04,18.8,9.6,0.0
2021-06-05,17.3,6.4,0.0
2021-06-06,19.6,11.4,0.0
2021-06-07,20.1,9.0,0.0
2021-06-08,19.9,8.2,0.0
2021-06-09,16.5,11.2,0.0
2021-06-10,21.1,7.0,0.0
2021-06-11,13.2,10.2,0.0
2021-06-12,20.5,8.5,0.0
2021-06-13,13.8,10.5,0.0
2021-06-14,18.3,7.4,0.0
2021-06-15,21.3,5.9,0.0
2021-06-16,16.1,8.6,0.0
2021-06-17,23.8,9.3,0.0
2021-06-18,17.0,8.6,0.0
2021-06-19,16.4,7.4,0.0
2021-06-20,19.9,9.5,10.4
2021-06-21,7.3,5.0,0.0
2021-06-22,13.9,6.0,0.0
2021-06-23,18.1,9.7,0.0
2021-06-24,18.6,8.1,0.0
2021-06-25,18.3,7.5,2.2
2021-06-26,19.2,9.3,0.0
2021-06-27,18.3,7.2,0.0
2021-06-28,20.5,7.4,0.0
2021-06-29,19.8,7.0,0.0
2021-06-30,14.2,4.1,0.0
2021-07-01,13.7,9.5,0.0
2021-07-02,17.6,8.1,2.8
2021-07-03,19.2,9.5,0.0
2021-07-04,9.8,7.8,1.3
2021-07-05,15.9,13.1,0.0
2021-07-06,18.7,7.6,2.9
2021-07-07,12.0,7.0,0.0
2021-07-08,14.0,6.0,7.3
2021-07-09,10.0,6.2,0.0
2021-07-10,16.6,12.1,0.0
2021-07-11,17.0,7.7,1.0
2021-07-12,17.7,6.0,0.0
2021-07-13,12.6,8.2,0.0
2021-07-14,11.1,7.2,0.0
2021-07-15,20.5,10.7,0.0
2021-07-16,15.2,9.6,0.0
2021-07-17,15.3,11.7,0.0
2021-07-18,14.1,8.6,2.5
2021-07-19,16.9,6.3,0.0
2021-07-20,15.7,10.4,0.0
2021-07-21,17.1,8.5,0.4
2021-07-22,23.1,9.1,0.0
2021-07-23,14.3,5.7,0.0
2021-07-24,15.9,7.7,0.0
2021-07-25,11.2,7.3,0.0
2021-07-26,17.9,7.4,0.0
2021-07-27,14.2,2.3,0.0
2021-07-28,15.2,7.6,0.0
2021-07-29,17.1,8.5,7.5
2021-07-30,15.4,9.3,0.0
2021-07-31,19.8,8.0,0.0
2021-08-01,16.0,10.3,0.0
2021-08-02,22.6,10.0,0.0
2021-08-03,23.1,8.7,0.0
2021-08-04,24.8,9.3,0.0
2021-08-05,23.3,13.4,0.0
2021-08-06,20.5,12.3,0.0
2021-08-07,24.3,8.2,0.0
2021-08-08,17.6,12.2,0.0
2021-08-09,17.7,4.6,0.0
2021-08-10,16.6,8.3,0.0
2021-08-11,14.5,8.4,7.6
2021-08-12,16.9,7.3,0.0
2021-08-13,16.9,7.5,1.4
2021-08-14,12.3,5.6,0.0
2021-08-15,12.9,10.5,6.3
2021-08-16,16.6,8.2,0.0
2021-08-17,14.7,9.6,3.2
2021-08-18,17.4,11.1,0.0
2021-08-19,16.2,8.8,0.0
2021-08-20,16.3,5.1,0.0
2021-08-21,14.4,9.2,16.1
2021-08-22,15.7,6.4,0.0
2021-08-23,19.8,10.3,0.0
2021-08-24,18.9,8.6,0.0
2021-08-25,16.4,10.0,0.0
2021-08-26,18.4,10.6,0.0
2021-08-27,18.2,10.1,5.6
2021-08-28,17.5,6.5,0.0
2021-08-29,17.5,7.1,0.0
2021-08-30,22.9,6.1,0.0
2021-08-31,15.9,7.2,0.0
2021-09-01,20.5,9.1,0.0
2021-09-02,16.8,11.0,0.0
2021-09-03,18.2,8.6,0.0
2021-09-04,16.8,9.2,0.0
2021-09-05,19.5,8.0,0.0
2021-09-06,16.0,11.5,0.0
2021-09-07,24.4,8.1,0.0
2021-09-08,20.3,8.5,0.0
2021-09-09,21.8,8.0,0.0
2021-09-10,19.6,12.3,14.2
2021-09-11,23.5,10.9,0.0
2021-09-12,20.3,8.4,1.4
2021-09-13,17.2,13.5,0.0
2021-09-14,16.8,14.2,0.0
2021-09-15,17.2,12.7,1.7
2021-09-16,25.5,12.8,0.0
2021-09-17,19.2,10.7,0.0
2021-09-18,18.5,11.9,0.0
2021-09-19,14.2,9.3,0.0
2021-09-20,26.6,11.1,0.0
2021-09-21,15.8,11.7,0.0
2021-09-22,23.4,15.2,0.0
2021-09-23,17.0,14.5,0.0
2021-09-24,24.1,9.5,0.0
2021-09-25,20.5,10.8,0.0
2021-09-26,23.2,15.0,0.0
2021-09-27,22.3,13.0,0.0
2021-09-28,21.1,12.3,0.0
2021-09-29,20.4,10.7,0.0
2021-09-30,30.1,13.8,0.0
2021-10-01,13.9,15.1,0.0
2021-10-02,22.5,12.6,0.0
2021-10-03,19.3,14.1,0.2
2021-10-04,20.4,11.1,0.0
2021-10-05,19.9,12.0,0.0
2021-10-06,27.4,12.6,0.0
2021-10-07,18.8,17.3,0.0
2021-10-08,25.9,12.8,0.0
2021-10-09,23.2,12.5,0.0
2021-10-10,23.2,11.3,0.0
2021-10-11,22.5,15.1,0.0
2021-10-12,20.8,16.3,0.0
2021-10-13,26.3,17.9,8.7
2021-10-14,22.0,12.2,0.0
2021-10-15,26.7,16.8,1.2
2021-10-16,23.5,17.8,0.2
2021-10-17,22.1,15.9,2.8
2021-10-18,22.1,15.2,9.7
2021-10-19,20.7,13.9,0.0
2021-10-20,22.9,14.4,0.0
2021-10-21,20.5,14.4,0.0
2021-10-22,26.8,16.3,0.0
2021-10-23,24.1,14.5,0.0
2021-10-24,27.7,17.4,0.0
2021-10-25,23.9,15.1,0.0
2021-10-26,27.7,14.3,0.0
2021-10-27,26.9,15.0,8.6
2021-10-28,22.6,16.5,0.0
2021-10-29,24.1,16.5,0.0
2021-10-30,27.5,16.8,0.0
2021-10-31,30.0,15.1,0.0
2021-11-01,27.1,17.6,0.0
2021-11-02,21.7,17.5,4.2
2021-11-03,19.1,15.8,0.0
2021-11-04,30.2,16.5,0.0
2021-11-05,30.5,14.7,0.0
2021-11-06,26.8,19.6,0.0
2021-11-07,23.8,13.7,0.0
2021-11-08,31.0,12.8,1.0
2021-11-09,33.6,18.3,0.0
2021-11-10,25.6,19.4,0.0
2021-11-11,29.2,16.4,0.0
2021-11-12,28.4,17.1,0.0
2021-11-13,26.7,16.8,0.0
2021-11-14,28.6,15.1,0.0
2021-11-15,29.4,16.0,1.9
2021-11-16,21.5,15.2,0.0
2021-11-17,29.4,16.4,3.4
2021-11-18,31.5,13.6,0.0
2021-11-19,22.1,19.6,17.7
2021-11-20,28.7,18.4,0.0
2021-11-21,28.4,17.9,0.0
2021-11-22,32.5,17.8,0.0
2021-11-23,29.9,18.3,2.3
2021-11-24,31.5,17.7,0.0
2021-11-25,28.9,17.4,0.0
2021-11-26,33.1,21.8,0.0
2021-11-27,33.7,22.3,0.0
2021-11-28,35.9,19.6,6.7
2021-11-29,29.2,19.5,1.8
2021-11-30,28.9,13.4,0.0
2021-12-01,28.8,16.6,0.0
2021-12-02,24.4,21.5,0.0
2021-12-03,27.5,14.0,1.1
2021-12-04,29.6,17.5,0.0
2021-12-05,32.8,20.3,0.0
2021-12-06,33.5,16.6,0.0
2021-12-07,31.7,19.9,0.0
2021-12-08,25.9,19.2,0.0
2021-12-09,34.0,21.5,0.0
2021-12-10,30.9,22.7,0.0
2021-12-11,29.6,24.0,0.0
2021-12-12,34.1,23.3,0.0
2021-12-13,34.9,25.0,0.0
2021-12-14,37.2,24.0,0.0
2021-12-15,40.6,21.1,0.0
2021-12-16,33.1,18.4,0.0
2021-12-17,34.2,17.2,0.0
2021-12-18,33.4,22.6,0.0
2021-12-19,31.1,20.6,1.5
2021-12-20,29.2,23.6,14.7
2021-12-21,25.9,19.3,0.0
2021-12-22,28.8,20.1,0.0
2021-12-23,30.4,20.2,0.0
2021-12-24,32.0,21.8,12.5
2021-12-25,30.0,17.8,0.0
2021-12-26,32.9,19.6,0.0
2021-12-27,36.4,19.6,0.0
2021-12-28,37.6,19.2,0.0
2021-12-29,34.1,20.4,0.0
2021-12-30,31.8,20.9,0.0
2021-12-31,37.2,19.9,0.0
2022-01-01,32.4,20.3,0.0
2022-01-02,32.3,18.9,0.0
2022-01-03,43.2,25.4,0.0
2022-01-04,39.5,24.8,0.0
2022-01-05,41.1,24.2,0.0
2022-01-06,42.4,23.7,0.0
2022-01-07,37.0,23.7,0.0
2022-01-08,43.7,22.0,0.0
2022-01-09,35.2,23.4,0.0
2022-01-10,33.0,17.4,0.0
2022-01-11,30.3,19.5,0.0
2022-01-12,25.7,19.4,4.8
2022-01-13,27.5,22.0,2.4
2022-01-14,33.7,23.3,0.0
2022-01-15,32.9,21.8,0.0
2022-01-16,30.7,23.5,0.0
2022-01-17,33.4,20.9,34.3
2022-01-18,33.7,23.3,0.0
2022-01-19,33.7,19.7,22.0
2022-01-20,31.6,19.6,0.0
2022-01-21,29.9,20.4,0.0
2022-01-22,32.7,18.5,0.0
2022-01-23,24.4,19.8,0.0
2022-01-24,28.5,20.3,0.0
2022-01-25,30.9,18.1,13.9
2022-01-26,33.4,22.5,4.2
2022-01-27,33.6,20.8,0.0
2022-01-28,29.5,23.2,0.0
2022-01-29,35.4,18.6,8.0
2022-01-30,36.4,22.3,15.9
2022-01-31,32.9,19.4,0.0
2022-02-01,32.9,20.3,0.0
2022-02-02,30.2,19.6,0.0
2022-02-03,31.8,22.3,2.9
2022-02-04,32.4,21.7,0.0
2022-02-05,28.5,21.7,0.0
2022-02-06,34.2,23.9,0.0
2022-02-07,29.3,21.4,5.5
2022-02-08,28.1,20.7,0.0
2022-02-09,34.2,20.8,0.0
2022-02-10,32.0,22.0,0.0
2022-02-11,33.2,19.0,7.6
2022-02-12,29.7,20.5,0.0
2022-02-13,26.2,20.5,0.0
2022-02-14,32.8,18.3,0.0
2022-02-15,31.6,19.9,0.0
2022-02-16,18.1,17.5,0.0
2022-02-17,36.8,21.2,0.0
2022-02-18,29.0,21.3,0.0
2022-02-19,30.5,19.2,0.0
2022-02-20,31.3,19.3,2.0
2022-02-21,25.9,15.1,0.0
2022-02-22,25.8,23.6,0.6
2022-02-23,30.2,21.3,0.0
2022-02-24,28.1,18.2,0.0
2022-02-25,28.6,19.7,0.0
2022-02-26,29.1,18.2,0.0
2022-02-27,27.5,20.5,8.5
2022-02-28,29.9,20.4,6.9
2022-03-01,31.3,21.9,0.0
2022-03-02,29.4,16.3,9.3
2022-03-03,29.3,17.5,0.0
2022-03-04,32.7,17.7,0.0
2022-03-05,29.8,19.0,0.0
2022-03-06,27.9,20.3,0.0
2022-03-07,26.1,21.3,0.0
2022-03-08,31.1,14.0,0.0
2022-03-09,26.9,14.1,0.0
2022-03-10,30.2,16.3,3.5
2022-03-11,24.1,17.6,0.0
2022-03-12,26.6,18.6,0.0
2022-03-13,34.8,20.5,0.0
2022-03-14,33.9,20.3,0.0
2022-03-15,40.7,20.9,0.0
2022-03-16,27.3,23.7,0.0
2022-03-17,32.5,16.7,0.0
2022-03-18,37.9,22.3,7.9
2022-03-19,25.1,17.9,0.0
2022-03-20,24.4,14.0,0.0
2022-03-21,26.6,21.1,0.0
2022-03-22,26.1,15.3,0.0
2022-03-23,29.0,12.4,0.0
2022-03-24,35.6,23.9,0.0
2022-03-25,31.6,19.0,2.2
2022-03-26,31.5,18.2,2.3
2022-03-27,29.2,14.5,0.0
2022-03-28,16.7,16.5,0.0
2022-03-29,26.9,16.0,0.0
2022-03-30,25.9,18.2,0.8
2022-03-31,26.6,16.9,0.0
2022-04-01,23.9,17.3,0.0
2022-04-02,24.2,14.9,0.0
2022-04-03,29.4,17.1,10.4
2022-04-04,26.4,14.6,0.0
2022-04-05,28.5,15.2,0.0
2022-04-06,28.3,15.5,0.0
2022-04-07,23.7,16.3,0.0
2022-04-08,24.1,16.2,0.0
2022-04-09,24.1,13.0,0.0
2022-04-10,23.6,15.8,0.0
2022-04-11,26.5,14.8,0.0
2022-04-12,27.8,10.6,0.0
2022-04-13,25.5,17.4,0.0
2022-04-14,22.5,15.9,0.0
2022-04-15,24.8,13.9,0.0
2022-04-16,25.6,12.1,10.9
2022-04-17,26.2,14.1,0.0
2022-04-18,20.6,10.6,0.0
2022-04-19,25.3,12.9,0.0
2022-04-20,28.6,16.3,3.9
2022-04-21,25.8,13.3,0.0
2022-04-22,23.1,11.2,4.5
2022-04-23,26.2,9.6,0.0
2022-04-24,23.7,12.4,0.0
2022-04-25,21.4,12.8,0.0
2022-04-26,25.7,13.1,0.0
2022-04-27,23.2,15.1,5.4
2022-04-28,22.7,14.9,0.0
2022-04-29,21.0,13.3,0.0
2022-04-30,25.9,11.2,0.0
2022-05-01,16.8,13.9,0.0
2022-05-02,21.4,12.0,15.0
2022-05-03,23.1,12.9,0.0
2022-05-04,14.9,10.5,10.1
2022-05-05,19.4,12.9,0.0
2022-05-06,23.0,14.9,1.6
2022-05-07,22.5,11.3,0.0
2022-05-08,19.8,12.3,0.0
2022-05-09,19.2,10.5,2.7
2022-05-10,26.7,8.7,12.7
2022-05-11,22.7,8.6,0.0
2022-05-12,22.6,12.7,0.0
2022-05-13,18.9,14.6,0.0
2022-05-14,15.5,8.7,0.2
2022-05-15,22.4,10.5,0.0
2022-05-16,15.2,12.0,2.6
2022-05-17,19.4,9.3,0.0
2022-05-18,20.9,10.5,0.0
2022-05-19,20.0,9.5,0.0
2022-05-20,22.2,9.2,0.0
2022-05-21,22.1,9.7,0.0
2022-05-22,20.2,6.8,2.8
2022-05-23,17.0,10.6,0.0
2022-05-24,15.8,10.8,0.0
2022-05-25,18.0,12.9,1.9
2022-05-26,19.4,10.8,0.0
2022-05-27,18.4,8.5,0.0
2022-05-28,21.0,10.1,0.0
2022-05-29,22.0,6.3,0.0
2022-05-30,17.7,11.2,0.0
2022-05-31,20.6,10.9,0.0
2022-06-01,18.0,7.1,0.0
2022-06-02,16.6,9.2,0.0
2022-06-03,18.1,9.7,0.0
2022-06-04,18.3,11.1,0.0
2022-06-05,19.1,9.7,0.0
2022-06-06,22.1,9.1,0.0
2022-06-07,19.9,9.7,0.0
2022-06-08,16.0,4.4,2.1
2022-06-09,19.9,7.7,0.0
2022-06-10,18.8,6.5,0.0
2022-06-11,21.9,9.4,0.0
2022-06-12,17.5,9.5,0.0
2022-06-13,13.8,11.1,0.0
2022-06-14,22.4,10.2,0.0
2022-06-15,16.3,7.7,25.5
2022-06-16,16.2,7.2,2.3
2022-06-17,18.9,7.2,0.0
2022-06-18,12.9,8.7,0.0
2022-06-19,19.1,7.8,0.0
2022-06-20,19.8,4.8,0.0
2022-06-21,21.0,4.7,0.0
2022-06-22,12.5,4.3,0.0
2022-06-23,8.1,8.5,0.0
2022-06-24,12.4,8.2,0.0
2022-06-25,15.8,7.6,0.0
2022-06-26,14.0,11.7,1.8
2022-06-27,15.8,6.0,0.0
2022-06-28,15.8,11.1,0.0
2022-06-29,18.0,9.5,0.0
2022-06-30,11.8,6.6,0.0
2022-07-01,15.8,9.7,0.0
2022-07-02,21.3,7.9,0.0
2022-07-03,13.3,5.8,0.0
2022-07-04,17.5,8.3,0.0
2022-07-05,15.4,9.0,0.0
2022-07-06,18.2,8.9,0.0
2022-07-07,17.4,5.1,0.0
2022-07-08,14.8,8.3,0.0
2022-07-09,17.1,11.1,1.9
2022-07-10,17.5,7.2,0.0
2022-07-11,17.7,8.5,0.0
2022-07-12,10.5,8.6,4.9
2022-07-13,13.2,8.5,0.0
2022-07-14,9.3,6.6,0.0
2022-07-15,17.3,6.9,0.0
2022-07-16,18.9,8.3,5.7
2022-07-17,14.6,9.2,0.0
2022-07-18,12.1,9.5,0.0
2022-07-19,14.0,6.5,6.0
2022-07-20,12.3,2.1,0.0
2022-07-21,16.4,11.0,0.0
2022-07-22,18.6,8.9,0.0
2022-07-23,17.8,7.0,0.0
2022-07-24,18.3,9.4,3.2
2022-07-25,16.1,7.7,3.6
2022-07-26,10.1,8.6,0.0
2022-07-27,25.5,6.2,0.0
2022-07-28,15.0,8.8,0.0
2022-07-29,15.1,2.8,0.0
2022-07-30,19.4,9.0,4.6
2022-07-31,13.2,8.8,0.0
2022-08-01,17.7,8.8,0.0
2022-08-02,19.7,4.2,0.0
2022-08-03,9.1,9.2,0.0
2022-08-04,17.3,10.3,0.0
2022-08-05,16.6,7.3,0.0
2022-08-06,16.9,8.5,0.0
2022-08-07,19.3,4.3,4.8
2022-08-08,22.3,9.8,23.8
2022-08-09,18.6,6.2,4.8
2022-08-10,21.2,1.6,0.0
2022-08-11,12.4,6.4,0.6
2022-08-12,19.7,9.3,0.0
2022-08-13,20.2,9.4,1.7
2022-08-14,15.3,7.8,3.5
2022-08-15,17.4,12.4,0.0
2022-08-16,21.9,6.8,0.0
2022-08-17,13.4,10.0,0.0
2022-08-18,11.3,7.7,0.0
2022-08-19,13.5,6.9,0.0
2022-08-20,15.4,8.0,0.0
2022-08-21,19.0,11.4,0.0
2022-08-22,16.5,9.9,0.0
2022-08-23,15.0,10.0,0.0
2022-08-24,17.5,6.8,0.0
2022-08-25,15.1,7.6,8.1
2022-08-26,20.7,11.7,0.0
2022-08-27,19.3,10.4,0.0
2022-08-28,12.5,10.2,0.0
2022-08-29,18.8,11.3,0.0
2022-08-30,20.8,7.0,0.0
2022-08-31,14.2,8.1,0.0
2022-09-01,17.7,10.3,0.0
2022-09-02,18.9,8.1,0.0
2022-09-03,19.1,11.6,0.0
2022-09-04,18.4,8.6,0.0
2022-09-05,24.5,10.6,0.0
2022-09-06,18.7,7.1,0.0
2022-09-07,18.2,9.0,0.6
2022-09-08,18.9,10.5,0.0
2022-09-09,16.0,10.6,0.0
2022-09-10,25.3,11.2,0.0
2022-09-11,24.6,6.2,0.0
2022-09-12,22.3,9.5,1.9
2022-09-13,14.0,7.1,0.0
2022-09-14,26.2,10.7,1.6
2022-09-15,23.3,11.5,9.0
2022-09-16,22.2,11.4,0.0
2022-09-17,19.0,11.9,18.2
2022-09-18,16.3,10.5,0.0
2022-09-19,19.6,8.5,9.5
2022-09-20,16.6,11.7,0.0
2022-09-21,15.9,7.8,0.0
2022-09-22,20.7,10.0,0.0
2022-09-23,18.4,12.4,0.0
2022-09-24,25.2,13.5,0.0
2022-09-25,18.7,10.0,0.0
2022-09-26,27.2,12.0,0.0
2022-09-27,23.2,12.8,0.0
2022-09-28,19.4,12.3,1.2
2022-09-29,22.6,9.8,0.0
2022-09-30,19.1,11.4,0.0
2022-10-01,27.0,12.2,4.1
2022-10-02,27.2,9.9,18.6
2022-10-03,17.9,9.6,0.0
2022-10-04,21.7,12.2,0.0
2022-10-05,23.1,12.6,12.3
2022-10-06,22.4,13.9,0.0
2022-10-07,24.9,13.4,0.0
2022-10-08,22.6,13.3,0.0
2022-10-09,20.1,11.4,0.0
2022-10-10,22.0,12.7,1.4
2022-10-11,24.0,13.4,0.0
2022-10-12,16.0,9.7,0.0
2022-10-13,22.7,15.1,0.0
2022-10-14,22.1,15.6,0.0
2022-10-15,22.1,8.9,0.0
2022-10-16,25.8,12.3,0.0
2022-10-17,23.6,11.6,0.0
2022-10-18,28.9,16.0,0.0
2022-10-19,28.0,16.3,0.0
2022-10-20,25.9,15.3,0.0
2022-10-21,25.7,15.9,0.0
2022-10-22,20.6,15.4,0.0
2022-10-23,26.0,13.4,5.0
2022-10-24,23.7,14.7,0.0
2022-10-25,25.4,15.6,0.0
2022-10-26,26.8,17.2,0.0
2022-10-27,26.0,11.3,0.0
2022-10-28,23.4,13.8,0.0
2022-10-29,28.2,14.1,0.0
2022-10-30,26.0,18.1,0.0
2022-10-31,27.6,13.7,0.0
2022-11-01,22.4,17.2,0.0
2022-11-02,24.1,15.2,0.0
2022-11-03,30.5,17.5,0.0
2022-11-04,29.5,16.8,0.0
2022-11-05,31.9,16.5,3.6
2022-11-06,28.0,17.4,0.0
2022-11-07,23.4,14.0,0.0
2022-11-08,28.7,16.7,0.0
2022-11-09,22.7,19.1,1.8
2022-11-10,28.6,15.2,0.0
2022-11-11,24.5,15.1,16.9
2022-11-12,30.7,15.5,0.0
2022-11-13,33.0,16.1,0.0
2022-11-14,24.1,20.2,2.8
2022-11-15,30.6,16.7,0.0
2022-11-16,31.3,16.1,0.0
2022-11-17,32.9,11.6,3.7
2022-11-18,29.8,13.7,0.0
2022-11-19,33.3,20.8,0.9
2022-11-20,29.7,15.7,0.0
2022-11-21,29.5,15.5,0.5
2022-11-22,26.9,16.9,0.0
2022-11-23,27.5,18.8,0.0
2022-11-24,30.9,13.6,0.0
2022-11-25,27.2,14.8,0.0
2022-11-26,31.7,19.7,19.6
2022-11-27,31.2,19.6,1.2
2022-11-28,32.1,20.3,0.0
2022-11-29,35.6,19.9,0.0
2022-11-30,35.1,17.7,0.1
2022-12-01,31.4,18.0,2.0
2022-12-02,30.5,18.7,0.0
2022-12-03,31.1,21.7,0.0
2022-12-04,25.9,19.7,0.0
2022-12-05,26.9,16.1,0.0
2022-12-06,35.0,20.9,0.0
2022-12-07,29.0,20.7,0.6
2022-12-08,33.9,20.0,0.0
2022-12-09,26.4,21.4,0.0
2022-12-10,29.7,20.3,0.0
2022-12-11,28.1,17.7,0.0
2022-12-12,31.1,23.1,0.0
2022-12-13,26.2,19.4,0.0
2022-12-14,31.8,18.9,0.0
2022-12-15,31.9,19.7,0.0
2022-12-16,31.5,16.1,4.1
2022-12-17,31.8,16.6,0.0
2022-12-18,31.6,17.4,5.6
2022-12-19,31.3,19.1,0.0
2022-12-20,35.0,22.2,0.0
2022-12-21,34.9,18.2,0.0
2022-12-22,25.2,20.7,0.0
2022-12-23,33.5,17.0,0.0
2022-12-24,37.8,19.7,0.0
2022-12-25,31.9,18.4,0.0
2022-12-26,33.0,24.3,0.0
2022-12-27,28.9,20.3,0.0
2022-12-28,26.4,17.4,0.0
2022-12-29,33.8,22.0,0.0
2022-12-30,33.9,18.2,0.0
2022-12-31,30.7,21.5,0.0
2023-01-01,30.1,18.8,0.0
2023-01-02,34.3,20.2,0.0
2023-01-03,30.3,22.1,0.0
2023-01-04,29.3,19.5,0.0
2023-01-05,29.1,21.4,0.0
2023-01-06,33.4,16.8,0.0
2023-01-07,32.7,21.6,6.4
2023-01-08,34.1,18.0,0.0
2023-01-09,32.1,20.9,0.0
2023-01-10,30.9,18.6,0.0
2023-01-11,24.5,20.1,0.0
2023-01-12,32.5,25.5,0.0
2023-01-13,32.1,19.2,0.0
2023-01-14,29.0,19.2,0.0
2023-01-15,28.4,20.5,0.0
2023-01-16,28.9,17.4,0.0
2023-01-17,30.5,22.1,0.0
2023-01-18,31.7,18.7,0.0
2023-01-19,35.7,18.5,0.0
2023-01-20,30.0,21.1,2.6
2023-01-21,33.8,18.6,4.0
